Brand,Present_Price,Kms_Driven,Fuel_Type,Seller_Type,Transmission,Owner,Car_Age,Selling_Price
Tata,18.48,280565,Petrol,Individual,Automatic,3,18,0.49
Hyundai,11.41,28650,Petrol,Dealer,Automatic,0,5,7.3
Skoda,24.93,63722,Petrol,Individual,Manual,3,7,5.74
Volkswagen,14.19,56696,Petrol,Individual,Manual,1,5,7.98
Hyundai,17.25,2584,Diesel,Dealer,Manual,1,2,17.08
Maruti,4.58,103562,Petrol,Individual,Automatic,0,8,1.33
Ford,26.51,103767,Diesel,Individual,Manual,0,9,7.09
Toyota,12.79,144537,Diesel,Dealer,Manual,0,13,2.85
Hyundai,10.73,29384,Petrol,Dealer,Manual,3,4,6.78
Toyota,34.37,308251,Petrol,Dealer,Manual,1,20,0.82
Hyundai,10.39,14487,Petrol,Dealer,Manual,1,4,6.14
Maruti,10.32,4673,Petrol,Individual,Manual,1,2,11.45
Maruti,10.95,102672,Petrol,Individual,Manual,0,10,2.05
Mahindra,9.26,109008,Diesel,Individual,Manual,0,8,2.68
Tata,7.88,91639,Diesel,Individual,Manual,0,8,2.51
Tata,3.53,500,Diesel,Dealer,Manual,0,2,3.54
Skoda,9.03,207570,Petrol,Dealer,Automatic,0,14,1.08
Tata,7.64,2747,Diesel,Dealer,Manual,0,3,7.3
Maruti,6.99,178746,Petrol,Dealer,Manual,0,17,0.53
Maruti,7.32,74301,Petrol,Dealer,Automatic,0,7,3.37
Maruti,8.73,46959,Petrol,Individual,Automatic,0,5,4.94
Maruti,5.72,112569,Diesel,Dealer,Automatic,3,12,0.57
Hyundai,14.97,336884,Petrol,Individual,Automatic,0,22,0.37
Maruti,7.34,63397,Diesel,Dealer,Manual,0,10,2.97
Renault,8.94,172737,CNG,Dealer,Manual,3,13,0.32
Hyundai,7.23,179211,Petrol,Dealer,Automatic,1,18,0.3
Maruti,5.66,115592,CNG,Dealer,Manual,1,10,0.9
Hyundai,17.24,33771,Diesel,Individual,Manual,1,4,11.04
Maruti,8.09,79190,Diesel,Individual,Manual,3,7,2.1
Maruti,4.17,4564,Petrol,Individual,Manual,1,2,4.52
Audi,40.77,197790,Diesel,Dealer,Automatic,1,20,2.04
Toyota,11.65,78960,Diesel,Dealer,Manual,1,11,2.7
Honda,6.77,120054,Petrol,Individual,Manual,0,9,1.44
Skoda,8.4,209306,Diesel,Individual,Manual,0,21,0.35
Skoda,9.28,157633,Petrol,Dealer,Manual,1,15,0.6
Maruti,11.96,111017,Petrol,Individual,Manual,0,11,1.98
Hyundai,15.53,60711,Diesel,Dealer,Manual,1,8,6.82
Maruti,11.18,69942,CNG,Dealer,Manual,1,7,3.71
Honda,13.57,10618,Petrol,Dealer,Manual,0,3,12.25
Maruti,6.22,196444,Petrol,Dealer,Automatic,0,14,0.71
Tata,4.98,99490,CNG,Dealer,Manual,0,9,1.49
Honda,23.98,84059,Petrol,Individual,Automatic,0,7,9.12
Ford,25.57,3587,Petrol,Dealer,Manual,0,2,24.41
Honda,16.89,39006,CNG,Individual,Automatic,0,5,9.24
Toyota,31.52,217298,Petrol,Dealer,Automatic,0,20,1.48
Hyundai,7.28,216716,Petrol,Dealer,Manual,0,17,0.44
Tata,15.16,31706,Petrol,Dealer,Manual,0,5,9.63
Renault,8.31,248664,Petrol,Dealer,Automatic,0,16,0.6
Volkswagen,15.57,14825,Petrol,Individual,Automatic,1,3,12.02
Toyota,25.69,244403,Petrol,Dealer,Manual,1,19,0.76
Volkswagen,15.02,45791,Petrol,Dealer,Manual,0,7,6.38
Renault,7.07,6227,Petrol,Individual,Manual,0,2,7.34
Chevrolet,9.04,106866,Diesel,Individual,Manual,0,8,3.24
Nissan,9.34,22520,Diesel,Dealer,Manual,0,3,9.42
Toyota,27.01,181473,CNG,Individual,Automatic,0,14,2.65
Nissan,13.11,133923,Petrol,Dealer,Manual,0,12,2.31
Tata,14.72,220473,Petrol,Dealer,Manual,3,23,0.42
Maruti,5.15,15754,Diesel,Individual,Automatic,0,3,4.78
Tata,20.15,134589,Diesel,Dealer,Automatic,1,17,2.07
Toyota,11.85,82506,Diesel,Individual,Manual,1,9,3.18
Maruti,11.59,7666,Petrol,Individual,Automatic,0,3,10.91
Toyota,29.03,184074,Petrol,Dealer,Manual,1,15,1.45
Maruti,4.67,109285,Diesel,Dealer,Manual,0,12,1.2
Audi,35.72,207095,Petrol,Dealer,Automatic,3,14,1.35
Mahindra,14.18,48166,Petrol,Individual,Manual,0,6,6.77
Toyota,16.59,157730,Petrol,Dealer,Manual,3,11,0.99
Toyota,32.16,236707,Petrol,Individual,Manual,0,16,1.55
Hyundai,8.44,17266,Petrol,Dealer,Manual,1,4,6.67
Hyundai,16.76,214251,Diesel,Individual,Manual,0,14,2.2
Hyundai,7.59,173624,Diesel,Dealer,Manual,0,16,0.97
Skoda,7.43,33078,Petrol,Dealer,Manual,0,5,4.63
Hyundai,17.98,61903,Petrol,Individual,Automatic,1,6,7.49
Honda,13.41,69130,Petrol,Individual,Manual,1,6,5.73
Maruti,5.56,11420,Petrol,Individual,Automatic,0,3,3.97
Maruti,6.44,33151,Diesel,Individual,Manual,1,5,3.53
Hyundai,11.69,148686,Petrol,Individual,Manual,1,20,0.48
Honda,7.45,97844,Diesel,Individual,Automatic,0,8,3.45
Volkswagen,5.67,215135,Petrol,Dealer,Automatic,1,17,0.23
Maruti,6.03,159120,Diesel,Individual,Automatic,0,14,0.9
Toyota,9.29,256523,Diesel,Individual,Manual,1,16,0.43
Maruti,10.86,547,Petrol,Individual,Manual,3,2,9.98
Hyundai,6.69,87506,Petrol,Individual,Manual,1,12,0.65
Tata,7.75,500,Diesel,Dealer,Manual,1,2,7.01
Hyundai,13.33,181515,Diesel,Dealer,Manual,3,16,0.45
Mahindra,20.07,228247,Petrol,Dealer,Manual,0,16,1.25
Maruti,7.41,12170,CNG,Dealer,Manual,0,3,5.6
Hyundai,8.74,66913,Diesel,Dealer,Automatic,0,7,4.2
Maruti,7.25,115252,Petrol,Dealer,Automatic,1,16,0.5
Toyota,8.71,205508,Petrol,Individual,Automatic,0,17,0.42
Mahindra,18.31,52106,Diesel,Dealer,Manual,3,6,7.53
Volkswagen,9.32,73744,Petrol,Dealer,Manual,3,10,1.08
Renault,6.73,75677,Diesel,Individual,Automatic,1,11,1.2
Maruti,11.97,111294,Petrol,Dealer,Manual,0,11,2.35
Ford,9.48,126336,Diesel,Dealer,Manual,0,14,1.65
Tata,15.61,71655,Petrol,Individual,Manual,1,9,2.92
Tata,5.02,215861,Petrol,Dealer,Manual,0,22,0.17
Mercedes-Benz,58.44,32161,Diesel,Dealer,Automatic,3,6,24.7
Tata,19.27,101389,Petrol,Dealer,Manual,0,13,3.01
Toyota,26.4,33370,Diesel,Individual,Manual,1,6,12.66
Maruti,7.48,43846,Petrol,Dealer,Manual,0,5,5.28
Maruti,4.4,87069,Petrol,Individual,Automatic,0,13,0.56
Tata,15.37,13449,CNG,Individual,Automatic,0,3,13.24
Hyundai,9.98,47723,Diesel,Individual,Manual,0,5,5.62
Volkswagen,9.45,168501,CNG,Individual,Manual,0,14,0.81
Honda,17.24,40776,Petrol,Individual,Manual,1,4,10.63
Ford,12.12,66133,Petrol,Dealer,Manual,0,9,3.78
Honda,17.27,5212,Diesel,Individual,Manual,1,2,16.71
Skoda,12.01,13929,Diesel,Individual,Automatic,3,3,9.41
Maruti,7.24,180950,Petrol,Dealer,Manual,1,16,0.31
Renault,8.86,65558,Petrol,Dealer,Manual,0,10,2.11
Ford,29.05,19379,Petrol,Individual,Automatic,1,3,21.99
Nissan,12.0,136141,Petrol,Dealer,Automatic,0,17,1.14
Hyundai,8.24,14378,Petrol,Dealer,Manual,0,4,5.56
Hyundai,12.06,30095,Petrol,Dealer,Automatic,0,4,8.57
Hyundai,13.79,79979,Petrol,Dealer,Manual,1,9,2.84
Honda,9.61,500,Diesel,Dealer,Automatic,3,2,9.23
Ford,16.2,22536,Diesel,Individual,Manual,0,4,12.7
Ford,22.01,46687,Petrol,Dealer,Automatic,0,7,10.88
Maruti,11.43,59185,CNG,Individual,Manual,0,7,4.92
Tata,10.18,13258,Petrol,Dealer,Manual,0,4,6.83
Tata,20.33,500,Petrol,Dealer,Manual,0,2,21.05
Hyundai,10.4,138926,Petrol,Dealer,Manual,0,10,2.64
Maruti,8.62,245227,Petrol,Dealer,Automatic,0,22,0.26
Honda,19.46,74855,Diesel,Dealer,Manual,1,9,5.95
Hyundai,13.49,7494,CNG,Individual,Manual,0,3,9.71
Ford,13.2,125091,Diesel,Individual,Manual,0,11,2.6
Toyota,17.19,102350,Petrol,Individual,Manual,0,10,3.38
Tata,11.43,146339,CNG,Dealer,Manual,1,15,0.73
Chevrolet,9.01,43853,Diesel,Dealer,Manual,3,5,4.13
Tata,5.39,117570,Petrol,Individual,Automatic,0,10,1.34
Hyundai,13.07,83003,Diesel,Dealer,Automatic,0,9,5.61
Ford,17.86,190523,Diesel,Dealer,Manual,1,15,1.55
Honda,10.89,167370,Diesel,Individual,Automatic,1,17,0.62
Maruti,4.81,100407,Petrol,Dealer,Manual,0,12,0.85
Ford,25.63,151693,Petrol,Dealer,Manual,3,13,1.08
Maruti,9.47,180484,Petrol,Dealer,Manual,1,14,0.65
Hyundai,11.6,47526,Petrol,Dealer,Manual,1,5,6.22
Hyundai,4.53,135126,Petrol,Dealer,Manual,0,12,0.76
Toyota,8.95,293387,Petrol,Dealer,Manual,0,21,0.2
Maruti,8.3,30783,Diesel,Individual,Manual,1,5,4.78
Mahindra,7.72,10280,Diesel,Dealer,Manual,0,3,6.37
Maruti,9.81,137586,Diesel,Dealer,Automatic,0,11,3.31
Renault,8.94,3169,Petrol,Individual,Manual,0,2,8.92
Maruti,5.12,122621,CNG,Dealer,Manual,0,10,1.2
Toyota,27.04,7941,Petrol,Dealer,Automatic,1,4,16.32
Maruti,8.16,139552,Diesel,Dealer,Manual,3,19,0.36
Toyota,17.42,147061,Petrol,Dealer,Automatic,0,18,1.23
Toyota,30.01,36728,Diesel,Dealer,Manual,1,5,19.4
Hyundai,6.36,145468,Diesel,Dealer,Automatic,3,14,0.37
Volkswagen,15.89,110034,Diesel,Dealer,Manual,1,11,3.03
Tata,7.35,6043,Diesel,Individual,Manual,1,3,6.03
Maruti,10.24,143050,CNG,Individual,Automatic,3,19,0.42
Hyundai,6.97,226979,Petrol,Dealer,Manual,0,21,0.21
Hyundai,17.65,33303,Diesel,Dealer,Automatic,1,4,12.47
Maruti,11.22,18921,Petrol,Individual,Automatic,0,3,8.24
Audi,29.56,98910,Diesel,Individual,Automatic,0,7,12.84
Hyundai,4.7,172172,Petrol,Individual,Manual,0,13,0.44
Maruti,6.28,35588,Diesel,Dealer,Automatic,1,5,3.97
Maruti,5.65,40578,Petrol,Dealer,Manual,1,5,3.07
Mahindra,9.23,57636,Diesel,Dealer,Manual,0,6,5.9
Hyundai,9.3,4293,Diesel,Individual,Manual,0,2,8.39
Mahindra,5.9,3390,Petrol,Dealer,Manual,0,2,6.84
Chevrolet,10.56,49223,Diesel,Dealer,Automatic,0,5,7.37
Honda,11.68,308224,Diesel,Dealer,Manual,1,23,0.28
Mahindra,8.93,11517,Petrol,Individual,Manual,0,3,7.0
Hyundai,15.12,13712,CNG,Dealer,Manual,0,3,13.2
Maruti,8.4,45058,Petrol,Individual,Automatic,0,6,3.97
Hyundai,13.68,76464,CNG,Individual,Manual,0,9,3.37
Tata,5.27,51962,Petrol,Individual,Automatic,1,8,1.29
Tata,7.56,258060,CNG,Dealer,Manual,0,19,0.27
Maruti,9.32,96800,Petrol,Dealer,Automatic,0,13,1.33
Honda,14.02,271304,CNG,Individual,Manual,0,22,0.34
Hyundai,4.24,13692,Diesel,Individual,Automatic,0,4,2.84
Tata,20.83,16769,Petrol,Individual,Manual,1,3,15.93
Chevrolet,10.47,80742,Diesel,Dealer,Manual,0,9,3.68
Maruti,10.9,182419,Diesel,Dealer,Manual,0,12,2.0
Volkswagen,7.23,286055,Diesel,Individual,Automatic,0,19,0.35
Tata,9.52,38343,Petrol,Dealer,Manual,0,5,4.9
Tata,18.98,178599,Diesel,Individual,Manual,1,13,1.81
Ford,8.32,69422,Diesel,Dealer,Automatic,0,8,3.62
Toyota,26.49,187567,Diesel,Dealer,Manual,0,17,2.83
Maruti,10.96,8748,CNG,Individual,Manual,1,3,8.92
Maruti,5.79,14203,Petrol,Individual,Manual,1,3,4.93
Maruti,5.08,500,Petrol,Individual,Manual,0,2,4.31
Hyundai,8.06,17937,Diesel,Dealer,Manual,0,3,6.19
Tata,13.88,164512,Diesel,Individual,Automatic,1,15,1.12
BMW,53.31,54043,Diesel,Dealer,Automatic,0,6,25.88
Honda,20.78,52584,CNG,Dealer,Manual,1,9,4.88
Toyota,24.98,237545,Petrol,Individual,Manual,3,18,0.75
Maruti,8.03,69082,Diesel,Dealer,Manual,0,7,4.17
Hyundai,9.13,13597,CNG,Dealer,Manual,0,3,7.89
Hyundai,10.03,122135,Diesel,Individual,Manual,0,16,1.12
Tata,6.81,38688,Diesel,Dealer,Manual,1,7,3.23
Volkswagen,19.57,134140,Diesel,Dealer,Manual,1,12,3.03
Hyundai,13.17,103568,Petrol,Dealer,Manual,1,10,2.55
Mahindra,15.31,110820,Petrol,Dealer,Automatic,3,11,1.35
Tata,15.98,335940,Petrol,Individual,Manual,0,22,0.38
BMW,49.97,73866,Petrol,Dealer,Automatic,0,8,19.74
Hyundai,8.64,22930,Petrol,Dealer,Manual,0,3,7.81
Maruti,8.58,82807,Petrol,Individual,Manual,0,7,2.85
Honda,16.36,161229,Diesel,Individual,Manual,1,14,1.24
Hyundai,13.14,213731,Petrol,Individual,Manual,1,23,0.5
Hyundai,9.35,15327,Petrol,Individual,Manual,3,4,4.5
Maruti,4.57,157354,Petrol,Dealer,Automatic,0,12,0.78
Mahindra,5.57,113578,CNG,Individual,Automatic,0,8,1.69
Maruti,3.82,71475,Petrol,Dealer,Automatic,0,6,2.14
Ford,17.82,87068,Petrol,Individual,Manual,0,10,3.67
Maruti,11.58,102153,Petrol,Dealer,Automatic,0,12,2.15
Nissan,8.61,271543,Diesel,Dealer,Manual,1,19,0.31
Toyota,18.31,136003,Petrol,Dealer,Manual,0,10,4.21
Volkswagen,9.99,58721,Petrol,Dealer,Manual,1,7,3.43
Maruti,11.14,157882,Petrol,Individual,Manual,0,13,1.15
Tata,17.43,500,Diesel,Individual,Manual,0,2,16.14
Hyundai,10.88,142137,Petrol,Individual,Manual,0,13,1.06
Tata,6.01,249944,Petrol,Individual,Automatic,0,18,0.25
Mahindra,10.53,79441,Diesel,Dealer,Manual,1,8,3.97
Honda,22.72,133434,Petrol,Individual,Manual,0,11,3.99
Tata,17.32,124600,Diesel,Dealer,Manual,0,11,4.36
Audi,42.66,101140,Diesel,Individual,Automatic,0,10,13.25
Hyundai,16.92,13750,Petrol,Individual,Manual,1,3,14.2
Honda,7.21,73674,Diesel,Dealer,Manual,0,7,3.87
Hyundai,6.75,299066,Petrol,Dealer,Automatic,0,21,0.18
Chevrolet,4.15,58143,Diesel,Individual,Manual,1,7,1.52
Chevrolet,7.94,140222,Petrol,Individual,Manual,0,12,0.95
Tata,11.28,40776,Petrol,Individual,Automatic,0,6,5.96
Tata,10.84,47446,Petrol,Dealer,Manual,1,5,5.5
Maruti,8.4,191908,Diesel,Dealer,Manual,3,18,0.26
Maruti,10.32,189644,Petrol,Dealer,Manual,0,17,0.55
Volkswagen,17.81,67193,Petrol,Individual,Automatic,0,8,5.63
Ford,29.66,288913,Petrol,Individual,Manual,0,21,0.82
Hyundai,14.6,13918,Diesel,Individual,Manual,0,3,11.49
Honda,14.82,111180,Petrol,Dealer,Manual,0,11,3.24
Maruti,7.04,153195,Diesel,Individual,Manual,0,10,1.66
Mahindra,15.52,10028,Diesel,Individual,Automatic,3,3,10.35
Hyundai,15.58,500,Petrol,Individual,Manual,3,2,16.83
Volkswagen,17.95,24828,Diesel,Dealer,Automatic,0,4,14.19
Maruti,8.02,28577,Diesel,Individual,Manual,1,4,5.52
Maruti,11.77,103916,Petrol,Dealer,Manual,0,10,2.79
Hyundai,9.72,105019,Petrol,Individual,Manual,3,10,0.84
Hyundai,7.55,208411,Petrol,Individual,Manual,1,22,0.24
Hyundai,7.68,22786,Petrol,Dealer,Automatic,0,3,5.9
Maruti,8.07,42110,Petrol,Individual,Automatic,1,7,3.25
Maruti,10.11,40159,Petrol,Dealer,Manual,0,5,5.3
Maruti,5.63,44393,Petrol,Dealer,Automatic,0,7,2.8
Mahindra,7.3,48964,Diesel,Individual,Manual,1,5,4.25
Maruti,11.25,57338,Petrol,Dealer,Manual,0,6,6.17
Chevrolet,8.71,97734,Petrol,Dealer,Manual,0,10,2.36
Maruti,5.22,138178,Petrol,Individual,Manual,1,10,0.63
Honda,19.76,63493,Petrol,Individual,Manual,0,7,8.36
Tata,11.34,176769,Petrol,Dealer,Manual,3,17,0.39
Honda,10.15,158076,Diesel,Dealer,Manual,0,13,1.66
Toyota,34.62,30343,Petrol,Dealer,Automatic,1,4,23.24
Hyundai,16.59,159570,Diesel,Individual,Manual,0,11,3.8
Tata,12.76,98748,Petrol,Dealer,Manual,0,11,2.6
Ford,24.68,62719,Petrol,Individual,Automatic,0,6,11.02
Hyundai,10.23,93693,CNG,Dealer,Manual,1,11,1.64
Hyundai,11.46,42789,Diesel,Dealer,Manual,1,7,5.29
Nissan,8.15,38850,Petrol,Individual,Automatic,0,5,4.9
Maruti,5.05,28892,Diesel,Dealer,Manual,0,4,3.5
Maruti,10.65,73059,Petrol,Dealer,Manual,1,10,2.29
Chevrolet,12.99,210581,Petrol,Individual,Manual,0,16,0.67
Skoda,11.48,62257,Petrol,Dealer,Manual,0,9,3.58
Hyundai,9.83,143115,Petrol,Individual,Automatic,0,13,1.02
Tata,9.33,168442,Petrol,Dealer,Manual,0,14,1.06
Tata,9.68,190210,Diesel,Individual,Manual,0,16,0.83
Maruti,7.68,50639,Diesel,Individual,Manual,0,6,3.95
Mahindra,12.98,252569,Petrol,Dealer,Automatic,0,18,0.7
Ford,10.93,247125,Diesel,Dealer,Manual,0,17,1.08
Nissan,8.41,146798,Petrol,Individual,Automatic,0,15,0.73
Mercedes-Benz,37.47,137880,Petrol,Dealer,Automatic,0,10,9.12
Hyundai,12.32,500,Petrol,Individual,Manual,0,2,9.7
Mahindra,16.53,140144,Petrol,Individual,Manual,1,11,1.78
Maruti,10.99,195265,Petrol,Individual,Manual,1,19,0.38
Chevrolet,8.99,500,CNG,Dealer,Manual,0,2,10.01
Maruti,5.64,140111,Petrol,Dealer,Manual,0,10,1.39
Maruti,4.0,96662,Petrol,Individual,Automatic,1,9,0.73
Ford,29.97,207236,CNG,Individual,Manual,0,14,1.86
Honda,23.85,56125,Petrol,Individual,Manual,0,6,12.59
Nissan,11.23,19224,CNG,Dealer,Automatic,1,3,9.14
BMW,48.01,114978,Diesel,Individual,Automatic,1,10,8.95
Chevrolet,6.76,241088,Petrol,Dealer,Manual,1,19,0.21
Maruti,9.87,86663,Petrol,Dealer,Automatic,1,7,3.55
Tata,4.92,84249,Petrol,Dealer,Automatic,1,8,1.61
Honda,11.58,212309,Diesel,Individual,Manual,3,19,0.39
Maruti,8.36,112508,Petrol,Dealer,Manual,1,9,1.6
Volkswagen,12.67,12592,Petrol,Dealer,Automatic,0,3,10.42
Toyota,24.95,48655,Petrol,Dealer,Manual,0,7,11.41
Volkswagen,16.1,253157,Diesel,Dealer,Manual,0,23,0.65
Nissan,11.97,500,Petrol,Individual,Automatic,0,2,12.33
BMW,53.6,146586,Petrol,Individual,Automatic,0,11,9.5
Maruti,11.94,153497,Diesel,Dealer,Automatic,0,11,3.57
Hyundai,6.46,500,Petrol,Dealer,Manual,0,2,6.72
Hyundai,4.81,60936,Petrol,Dealer,Automatic,0,8,2.01
Maruti,5.66,140515,Diesel,Dealer,Manual,0,13,1.15
Maruti,9.43,236808,Diesel,Individual,Manual,0,21,0.33
Mahindra,14.86,235049,Petrol,Dealer,Manual,1,21,0.48
Hyundai,4.95,138855,Petrol,Individual,Manual,3,12,0.18
Maruti,7.61,6256,Petrol,Individual,Manual,0,2,7.94
Mahindra,14.81,219328,CNG,Individual,Manual,0,18,0.58
Hyundai,14.35,324747,Diesel,Dealer,Manual,0,22,0.48
Honda,9.14,71472,Diesel,Dealer,Manual,0,9,3.78
Chevrolet,10.73,24424,Petrol,Dealer,Manual,1,5,6.23
Maruti,10.39,152794,Petrol,Dealer,Automatic,0,13,1.57
Hyundai,7.59,83636,Petrol,Dealer,Manual,0,8,2.61
Hyundai,10.81,71924,Petrol,Individual,Automatic,0,9,3.05
Maruti,5.15,44373,Diesel,Dealer,Manual,1,5,3.38
Tata,20.91,197579,Petrol,Dealer,Automatic,0,14,2.52
Chevrolet,11.12,64974,Diesel,Individual,Manual,0,6,5.46
Toyota,9.1,13714,Petrol,Individual,Manual,1,3,6.98
BMW,62.15,217394,Diesel,Dealer,Automatic,0,21,4.92
Tata,11.92,500,Petrol,Dealer,Manual,0,2,11.16
Tata,5.13,48496,Petrol,Dealer,Manual,0,5,2.85
Tata,15.91,116652,Petrol,Dealer,Manual,0,11,2.89
Maruti,3.69,93892,CNG,Individual,Manual,0,8,1.04
Toyota,8.94,44688,Diesel,Dealer,Manual,3,5,4.49
Maruti,6.31,3864,Diesel,Dealer,Manual,1,2,6.78
Honda,23.88,188297,Petrol,Individual,Manual,0,13,1.79
Maruti,9.89,10528,Diesel,Dealer,Manual,0,3,8.03
Mahindra,19.43,55438,Petrol,Individual,Manual,1,8,5.45
Maruti,7.72,159111,Diesel,Dealer,Manual,0,20,0.75
Hyundai,17.57,129139,Petrol,Individual,Automatic,0,10,3.89
Renault,9.62,101715,Diesel,Dealer,Manual,1,15,0.99
Chevrolet,7.27,140435,Diesel,Individual,Manual,1,12,0.93
Hyundai,11.86,125883,Petrol,Individual,Manual,1,15,0.53
Maruti,7.9,11369,Petrol,Individual,Automatic,0,3,7.55
Maruti,6.99,109412,Petrol,Individual,Manual,3,12,0.32
Toyota,23.28,25444,Petrol,Individual,Manual,3,4,13.73
Chevrolet,3.04,83038,Petrol,Individual,Manual,1,7,1.1
Maruti,7.14,135771,Diesel,Dealer,Manual,0,16,1.02
Maruti,4.75,138566,CNG,Individual,Automatic,0,17,0.29
Maruti,9.21,117617,Diesel,Dealer,Manual,0,10,3.06
Skoda,20.82,113939,Diesel,Individual,Manual,0,15,2.29
Maruti,4.13,190793,Petrol,Individual,Manual,0,17,0.17
Maruti,4.76,500,Petrol,Individual,Automatic,3,2,4.92
Renault,8.48,210116,Diesel,Dealer,Manual,0,17,0.85
Renault,7.03,6728,Diesel,Individual,Manual,0,2,8.48
Tata,3.73,46601,Petrol,Individual,Manual,0,5,2.07
BMW,47.01,181503,Diesel,Individual,Automatic,0,19,3.49
Hyundai,9.18,168163,Petrol,Dealer,Manual,0,12,1.38
Maruti,10.1,188882,Petrol,Individual,Manual,0,13,0.94
Hyundai,10.31,260567,CNG,Dealer,Automatic,1,18,0.34
Maruti,10.53,122976,Petrol,Individual,Automatic,0,15,0.83
Maruti,9.52,120717,Petrol,Individual,Manual,3,10,0.81
Chevrolet,5.0,103574,Petrol,Dealer,Manual,1,13,0.54
Toyota,25.4,296983,Diesel,Individual,Automatic,0,22,0.81
Toyota,11.81,38115,Petrol,Dealer,Automatic,1,6,4.28
Hyundai,12.52,120063,Petrol,Individual,Manual,3,11,0.71
Tata,15.1,141852,Diesel,Dealer,Manual,0,10,4.47
Tata,12.93,289531,Petrol,Dealer,Manual,0,18,0.43
Maruti,10.21,3259,Diesel,Dealer,Manual,1,2,10.47
Maruti,4.13,180541,Petrol,Individual,Manual,0,16,0.18
Hyundai,8.61,37659,Diesel,Dealer,Manual,0,5,6.27
Maruti,5.11,127608,Diesel,Dealer,Manual,0,14,0.98
Mahindra,18.75,98307,Petrol,Dealer,Manual,0,10,4.2
Renault,11.75,9648,Petrol,Dealer,Manual,0,2,11.5
Toyota,28.79,278419,Diesel,Dealer,Manual,3,18,0.78
Renault,5.13,111787,CNG,Individual,Manual,3,12,0.2
Maruti,8.62,28084,Petrol,Dealer,Manual,0,4,6.29
Hyundai,5.73,9787,Petrol,Dealer,Automatic,0,3,4.14
Mahindra,10.57,51582,Diesel,Individual,Manual,1,6,4.42
Hyundai,6.11,204639,Petrol,Individual,Manual,3,17,0.24
Toyota,26.71,72899,Petrol,Dealer,Manual,0,6,12.43
Mahindra,9.4,31010,Diesel,Dealer,Manual,1,3,7.57
Maruti,10.38,110914,Diesel,Individual,Manual,0,8,3.84
Toyota,21.7,15144,Petrol,Individual,Automatic,0,3,17.77
Maruti,5.98,243652,Diesel,Dealer,Manual,0,16,0.63
Hyundai,13.2,117726,Petrol,Dealer,Manual,1,9,2.76
Maruti,10.08,22579,Petrol,Individual,Manual,3,4,6.2
Toyota,23.97,187996,Diesel,Dealer,Manual,3,21,0.96
Tata,12.8,33791,Diesel,Dealer,Automatic,0,4,11.8
Ford,26.83,95174,Petrol,Individual,Manual,0,11,5.08
Ford,25.83,25297,Petrol,Dealer,Manual,0,4,20.17
Maruti,8.68,13365,Diesel,Dealer,Automatic,0,3,7.58
Maruti,10.41,66536,Petrol,Dealer,Manual,0,6,5.55
Hyundai,12.6,97447,Petrol,Dealer,Automatic,0,9,4.18
Hyundai,13.64,9610,Diesel,Dealer,Manual,0,3,11.41
Hyundai,14.64,80782,CNG,Dealer,Automatic,1,7,5.82
BMW,34.36,12005,Diesel,Individual,Automatic,0,3,28.28
Toyota,7.67,50074,Petrol,Individual,Manual,0,5,4.53
Honda,7.61,84517,Petrol,Dealer,Manual,3,7,1.69
Maruti,8.37,54265,Petrol,Dealer,Manual,0,7,4.0
Hyundai,4.47,33851,Petrol,Individual,Manual,3,6,1.4
Mahindra,13.95,78053,Petrol,Individual,Manual,3,7,3.04
Maruti,4.47,203307,CNG,Individual,Manual,1,14,0.21
Audi,57.45,158860,Diesel,Dealer,Automatic,0,16,9.15
Tata,8.48,41717,Diesel,Dealer,Manual,0,5,5.22
Maruti,11.46,131763,Diesel,Dealer,Manual,0,11,3.14
Toyota,17.7,500,Petrol,Individual,Manual,0,2,19.33
Ford,24.58,58330,Petrol,Dealer,Manual,0,7,11.33
Mercedes-Benz,57.68,137829,Petrol,Individual,Automatic,0,10,10.9
Maruti,5.12,124065,Petrol,Dealer,Automatic,0,10,1.32
Hyundai,11.09,137765,Petrol,Dealer,Automatic,1,14,1.01
Maruti,9.02,121937,Petrol,Individual,Manual,1,16,0.38
Mahindra,19.44,106325,Petrol,Dealer,Automatic,0,12,3.83
Hyundai,11.34,9237,Petrol,Dealer,Manual,0,2,11.52
Hyundai,17.0,34760,CNG,Dealer,Manual,1,5,8.93
Toyota,28.62,31159,Petrol,Dealer,Automatic,3,4,17.51
Honda,21.18,173958,Diesel,Individual,Manual,0,13,3.31
Toyota,24.97,108607,Diesel,Individual,Manual,0,13,3.8
Toyota,14.21,36227,Petrol,Dealer,Manual,1,4,8.17
Volkswagen,13.03,45736,Petrol,Dealer,Manual,0,6,7.19
Ford,21.41,79394,Petrol,Dealer,Manual,0,7,9.44
Hyundai,5.73,14693,Petrol,Individual,Manual,1,3,4.12
Maruti,10.74,4399,Diesel,Dealer,Manual,1,2,10.06
Hyundai,4.86,500,Petrol,Dealer,Automatic,0,2,4.51
Mahindra,15.27,15085,Petrol,Individual,Manual,0,3,12.87
Audi,44.68,295654,Petrol,Dealer,Automatic,1,22,1.14
Mahindra,10.03,222769,Diesel,Individual,Manual,1,15,0.58
Skoda,13.95,221046,Petrol,Individual,Manual,1,20,0.43
Chevrolet,13.21,137835,Petrol,Dealer,Manual,3,17,0.52
Maruti,5.25,91557,Petrol,Dealer,Manual,3,9,0.74
